date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:24	112251/112251	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:36%20GMT	https://dienhoa24gio.com/mau-hoa-tuoi/81/hoa-mau-hong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/mau-hoa-tuoi/81/hoa-mau-hong.html	(from https://dienhoa24gio.com/)
08:43:25	113292/113292	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:37%20GMT	https://dienhoa24gio.com/mau-hoa-tuoi/82/hoa-ket-hop.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/mau-hoa-tuoi/82/hoa-ket-hop.html	(from https://dienhoa24gio.com/)
08:43:25	14256/14256	---M--	200	added ('OK')	image\gif	date:Tue,%2014%20Jun%202022%2001:43:37%20GMT	https://dienhoa24gio.com/img/Menu-Mausachoa.gif.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/Menu-Mausachoa.gif	(from https://dienhoa24gio.com/)
08:43:25	133276/133276	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:37%20GMT	https://dienhoa24gio.com/hoa-tuoi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi.html	(from https://dienhoa24gio.com/)
08:43:26	108351/108351	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:37%20GMT	https://dienhoa24gio.com/hoa-tuoi/84/hoa-hong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/84/hoa-hong.html	(from https://dienhoa24gio.com/)
08:43:26	104295/104295	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:38%20GMT	https://dienhoa24gio.com/hoa-tuoi/85/hoa-ly.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/85/hoa-ly.html	(from https://dienhoa24gio.com/)
08:43:26	103991/103991	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:38%20GMT	https://dienhoa24gio.com/hoa-tuoi/86/hoa-dia-lan.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/86/hoa-dia-lan.html	(from https://dienhoa24gio.com/)
08:43:26	105238/105238	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:38%20GMT	https://dienhoa24gio.com/hoa-tuoi/87/hoa-cam-tu-cau.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/87/hoa-cam-tu-cau.html	(from https://dienhoa24gio.com/)
08:43:27	103652/103652	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:38%20GMT	https://dienhoa24gio.com/hoa-tuoi/88/hoa-cam-chuong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/88/hoa-cam-chuong.html	(from https://dienhoa24gio.com/)
08:43:27	102081/102081	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:39%20GMT	https://dienhoa24gio.com/hoa-tuoi/89/hoa-loa-ken.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/89/hoa-loa-ken.html	(from https://dienhoa24gio.com/)
08:43:27	102163/102163	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:39%20GMT	https://dienhoa24gio.com/hoa-tuoi/105/hoa-baby.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/105/hoa-baby.html	(from https://dienhoa24gio.com/)
08:43:28	105069/105069	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:39%20GMT	https://dienhoa24gio.com/hoa-tuoi/90/hoa-hong-mon.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/90/hoa-hong-mon.html	(from https://dienhoa24gio.com/)
08:43:28	104215/104215	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:39%20GMT	https://dienhoa24gio.com/hoa-tuoi/91/hoa-ho-diep.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/91/hoa-ho-diep.html	(from https://dienhoa24gio.com/)
08:43:28	103875/103875	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:41%20GMT	https://dienhoa24gio.com/hoa-tuoi/92/hoa-dong-tien.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/92/hoa-dong-tien.html	(from https://dienhoa24gio.com/)
08:43:28	103175/103175	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:41%20GMT	https://dienhoa24gio.com/hoa-tuoi/93/hoa-lan-tuong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/93/hoa-lan-tuong.html	(from https://dienhoa24gio.com/)
08:43:29	104898/104898	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:41%20GMT	https://dienhoa24gio.com/hoa-tuoi/94/hoa-huong-duong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/94/hoa-huong-duong.html	(from https://dienhoa24gio.com/)
08:43:29	86485/86485	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:41%20GMT	https://dienhoa24gio.com/hoa-tuoi/95/hoa-sen.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/95/hoa-sen.html	(from https://dienhoa24gio.com/)
08:43:29	104239/104239	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:42%20GMT	https://dienhoa24gio.com/hoa-tuoi/106/hoa-thien-dien.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/106/hoa-thien-dien.html	(from https://dienhoa24gio.com/)
08:43:30	95884/95884	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:42%20GMT	https://dienhoa24gio.com/hoa-tuoi/112/hoa-mau-don.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/112/hoa-mau-don.html	(from https://dienhoa24gio.com/)
08:43:30	103324/103324	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:42%20GMT	https://dienhoa24gio.com/hoa-tuoi/113/hoa-tulips.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/113/hoa-tulips.html	(from https://dienhoa24gio.com/)
08:43:30	80208/80208	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:42%20GMT	https://dienhoa24gio.com/hoa-tuoi/114/hong-Ecuador.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/114/hong-Ecuador.html	(from https://dienhoa24gio.com/)
08:43:30	101753/101753	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:43%20GMT	https://dienhoa24gio.com/hoa-tuoi/115/cuc-mau-don.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/115/cuc-mau-don.html	(from https://dienhoa24gio.com/)
08:43:31	90512/90512	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:43%20GMT	https://dienhoa24gio.com/hoa-tuoi/116/cuc-hoa-mi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/116/cuc-hoa-mi.html	(from https://dienhoa24gio.com/)
08:43:31	96353/96353	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:43%20GMT	https://dienhoa24gio.com/hoa-tuoi/107/cuc-thanh-thao.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/107/cuc-thanh-thao.html	(from https://dienhoa24gio.com/)
08:43:31	74947/74947	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:43%20GMT	https://dienhoa24gio.com/hoa-tuoi/117/hoa-thanh-lieu.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/117/hoa-thanh-lieu.html	(from https://dienhoa24gio.com/)
08:43:32	74901/74901	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:44%20GMT	https://dienhoa24gio.com/hoa-tuoi/118/hoa-tuyet-mai.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/118/hoa-tuyet-mai.html	(from https://dienhoa24gio.com/)
08:43:32	74609/74609	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:44%20GMT	https://dienhoa24gio.com/hoa-tuoi/119/hoa-sap.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/119/hoa-sap.html	(from https://dienhoa24gio.com/)
08:43:32	74663/74663	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:44%20GMT	https://dienhoa24gio.com/hoa-tuoi/120/hoa-tien.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/120/hoa-tien.html	(from https://dienhoa24gio.com/)
08:43:33	75063/75063	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:45%20GMT	https://dienhoa24gio.com/hoa-tuoi/121/cac-loai-hoa-moi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa-tuoi/121/cac-loai-hoa-moi.html	(from https://dienhoa24gio.com/)
08:43:33	107435/107435	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:45%20GMT	https://dienhoa24gio.com/dien-hoa/3/hoa-cuoi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/3/hoa-cuoi.html	(from https://dienhoa24gio.com/)
08:43:33	105633/105633	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:45%20GMT	https://dienhoa24gio.com/dien-hoa/15/hoa-cam-tay.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/15/hoa-cam-tay.html	(from https://dienhoa24gio.com/)
08:43:33	108206/108206	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:45%20GMT	https://dienhoa24gio.com/dien-hoa/16/hoa-chu-re.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/16/hoa-chu-re.html	(from https://dienhoa24gio.com/)
08:43:34	105947/105947	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:46%20GMT	https://dienhoa24gio.com/dien-hoa/57/xe-hoa.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/57/xe-hoa.html	(from https://dienhoa24gio.com/)
08:43:34	104099/104099	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:46%20GMT	https://dienhoa24gio.com/dien-hoa/59/hoa-de-ban.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/59/hoa-de-ban.html	(from https://dienhoa24gio.com/)
08:43:34	104104/104104	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:46%20GMT	https://dienhoa24gio.com/dien-hoa/18/cong-hoa.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/18/cong-hoa.html	(from https://dienhoa24gio.com/)
08:43:35	78222/78222	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:46%20GMT	https://dienhoa24gio.com/dien-hoa/102/BackGround.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/102/BackGround.html	(from https://dienhoa24gio.com/)
08:43:35	9451/9451	---M--	200	added ('OK')	image\gif	date:Tue,%2014%20Jun%202022%2001:43:47%20GMT	https://dienhoa24gio.com/img/Menu-Hoacuoi.gif.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/Menu-Hoacuoi.gif	(from https://dienhoa24gio.com/)
08:43:35	96097/96097	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:47%20GMT	https://dienhoa24gio.com/dien-hoa/9/qua-tang.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/9/qua-tang.html	(from https://dienhoa24gio.com/)
08:43:35	93720/93720	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:47%20GMT	https://dienhoa24gio.com/dien-hoa/34/thu-bong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/34/thu-bong.html	(from https://dienhoa24gio.com/)
08:43:36	95066/95066	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:47%20GMT	https://dienhoa24gio.com/dien-hoa/35/banh-kem.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/35/banh-kem.html	(from https://dienhoa24gio.com/)
08:43:36	95862/95862	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:49%20GMT	https://dienhoa24gio.com/dien-hoa/51/Chocolate.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/51/Chocolate.html	(from https://dienhoa24gio.com/)
08:43:37	97541/97541	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:49%20GMT	https://dienhoa24gio.com/dien-hoa/36/gio-hoa-qua.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/36/gio-hoa-qua.html	(from https://dienhoa24gio.com/)
08:43:37	96381/96381	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:49%20GMT	https://dienhoa24gio.com/dien-hoa/44/qua-tet.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/44/qua-tet.html	(from https://dienhoa24gio.com/)
08:43:37	70271/70271	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:50%20GMT	https://dienhoa24gio.com/dien-hoa/45/qua-tang-khac.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa/45/qua-tang-khac.html	(from https://dienhoa24gio.com/)
08:43:37	11676/11676	---M--	200	added ('OK')	image\gif	date:Tue,%2014%20Jun%202022%2001:43:50%20GMT	https://dienhoa24gio.com/img/Menu-Quatang.gif.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/Menu-Quatang.gif	(from https://dienhoa24gio.com/)
08:43:38	57748/57748	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:50%20GMT	https://dienhoa24gio.com/Login.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Login.html	(from https://dienhoa24gio.com/)
08:43:38	5152/5152	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:50%20GMT	https://dienhoa24gio.com/CallMobile.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/CallMobile.html	(from https://dienhoa24gio.com/)
08:43:38	50885/50885	---M--	200	added ('OK')	image/jpeg	etag:%224cee9f82df9bd21:0%22	https://dienhoa24gio.com/Admin/imgProducts/13032017bannerv2-2017-compressor.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/13032017bannerv2-2017-compressor.jpg	(from https://dienhoa24gio.com/)
08:43:39	77470/77470	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:51%20GMT	https://dienhoa24gio.com/News/6092/dat-hoa-tuoi-chi-30-phut-la-nhan-duoc-hoa-tai-ha-noi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/6092/dat-hoa-tuoi-chi-30-phut-la-nhan-duoc-hoa-tai-ha-noi.html	(from https://dienhoa24gio.com/)
08:43:39	49750/49750	---M--	200	added ('OK')	image/jpeg	etag:%22e72c6ef93486d41:0%22	https://dienhoa24gio.com/Admin/imgProducts/2711201830phut1-compressor.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/2711201830phut1-compressor.jpg	(from https://dienhoa24gio.com/)
08:43:39	1064/1064	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:43:51%20GMT	https://dienhoa24gio.com/img/paypalh.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/paypalh.jpg	(from https://dienhoa24gio.com/)
08:43:39	1054/1054	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:43:52%20GMT	https://dienhoa24gio.com/img/visah.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/visah.jpg	(from https://dienhoa24gio.com/)
08:43:40	1264/1264	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:43:52%20GMT	https://dienhoa24gio.com/img/masterh.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/masterh.jpg	(from https://dienhoa24gio.com/)
08:43:40	1240/1240	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:43:53%20GMT	https://dienhoa24gio.com/img/jsch.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/jsch.jpg	(from https://dienhoa24gio.com/)
08:43:41	80946/80946	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:53%20GMT	https://dienhoa24gio.com/Hoa-tuoi-khuyen-mai.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Hoa-tuoi-khuyen-mai.html	(from https://dienhoa24gio.com/)
08:43:41	13874/13874	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:43:53%20GMT	https://dienhoa24gio.com/img/promotion.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/promotion.jpg	(from https://dienhoa24gio.com/)
08:43:41	145829/145829	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:53%20GMT	https://dienhoa24gio.com/hoa/4403/hoa-tang-sinh-nhat-g659.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4403/hoa-tang-sinh-nhat-g659.html	(from https://dienhoa24gio.com/)
08:43:41	102139/102139	---M--	200	added ('OK')	image/jpeg	etag:%227f012cf98dad71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1108_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1108_nho.jpg	(from https://dienhoa24gio.com/)
08:43:42	148010/148010	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:54%20GMT	https://dienhoa24gio.com/hoa/4321/bo-hoa-hong-do-hb597.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4321/bo-hoa-hong-do-hb597.html	(from https://dienhoa24gio.com/)
08:43:42	12835/12835	---M--	200	added ('OK')	image/jpeg	etag:%2270fd199cd061d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/bohoahongdo21-2nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/bohoahongdo21-2nho.jpg	(from https://dienhoa24gio.com/)
08:43:42	149683/149683	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:54%20GMT	https://dienhoa24gio.com/hoa/4395/gio-hoa-sinh-nhat-g651.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4395/gio-hoa-sinh-nhat-g651.html	(from https://dienhoa24gio.com/)
08:43:42	87204/87204	---M--	200	added ('OK')	image/jpeg	etag:%22fd29ee15dad71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1101_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1101_nho.jpg	(from https://dienhoa24gio.com/)
08:43:43	151542/151542	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:55%20GMT	https://dienhoa24gio.com/hoa/4532/hoa-khai-truong-kt195.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4532/hoa-khai-truong-kt195.html	(from https://dienhoa24gio.com/)
08:43:43	61184/61184	---M--	200	added ('OK')	image/jpeg	etag:%2292baff7d8128d81:0%22	https://dienhoa24gio.com/Admin/imgProducts/Hoa_khai_truong_T22022_4_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Hoa_khai_truong_T22022_4_nho.jpg	(from https://dienhoa24gio.com/)
08:43:44	156053/156053	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:55%20GMT	https://dienhoa24gio.com/hoa/4485/hoa-khai-truong-kt184.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4485/hoa-khai-truong-kt184.html	(from https://dienhoa24gio.com/)
08:43:44	91102/91102	---M--	200	added ('OK')	image/jpeg	etag:%22e2d208e2cf2d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT1221-01A_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT1221-01A_nho.jpg	(from https://dienhoa24gio.com/)
08:43:44	153771/153771	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:56%20GMT	https://dienhoa24gio.com/hoa/4423/binh-hoa-cuc-mau-don-g674.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4423/binh-hoa-cuc-mau-don-g674.html	(from https://dienhoa24gio.com/)
08:43:44	13004/13004	---M--	200	added ('OK')	image/jpeg	etag:%224f39386410e8d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoasinhnhat-T122021-06_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoasinhnhat-T122021-06_nho.jpg	(from https://dienhoa24gio.com/)
08:43:45	157348/157348	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:56%20GMT	https://dienhoa24gio.com/hoa/4292/binh-hoa-tuoi-bi57.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4292/binh-hoa-tuoi-bi57.html	(from https://dienhoa24gio.com/)
08:43:45	110574/110574	---M--	200	added ('OK')	image/jpeg	etag:%222fef32ff1d72d61:0%22	https://dienhoa24gio.com/Admin/imgProducts/Binhoatuoi2020-1_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Binhoatuoi2020-1_nho.jpg	(from https://dienhoa24gio.com/)
08:43:45	158175/158175	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:57%20GMT	https://dienhoa24gio.com/hoa/4322/bo-hoa-hong-ohara-hb598.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4322/bo-hoa-hong-ohara-hb598.html	(from https://dienhoa24gio.com/)
08:43:45	15673/15673	---M--	200	added ('OK')	image/jpeg	etag:%222aa7b223d661d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/bohoahongohara21-1nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/bohoahongohara21-1nho.jpg	(from https://dienhoa24gio.com/)
08:43:46	163721/163721	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:58%20GMT	https://dienhoa24gio.com/hoa/4529/hoa-khai-truong-kt192.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4529/hoa-khai-truong-kt192.html	(from https://dienhoa24gio.com/)
08:43:46	113730/113730	---M--	200	added ('OK')	image/jpeg	etag:%22e17947f8128d81:0%22	https://dienhoa24gio.com/Admin/imgProducts/Hoa_khai_truong_T22022_1_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Hoa_khai_truong_T22022_1_nho.jpg	(from https://dienhoa24gio.com/)
08:43:47	104717/104717	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:59%20GMT	https://dienhoa24gio.com/Mau-hoa-tuoi-vip.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Mau-hoa-tuoi-vip.html	(from https://dienhoa24gio.com/)
08:43:47	162577/162577	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:59%20GMT	https://dienhoa24gio.com/hoa/4348/hoa-sinh-nhat-dep-g626.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4348/hoa-sinh-nhat-dep-g626.html	(from https://dienhoa24gio.com/)
08:43:47	13799/13799	---M--	200	added ('OK')	image/jpeg	etag:%22206d149b968d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhatdep2021T601Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhatdep2021T601Nho.jpg	(from https://dienhoa24gio.com/)
